tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,month,year
4967,42:51.5,05:38.9,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42382,Subscriber,1964,1,5,2020
439,51:13.6,58:33.5,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42333,Subscriber,1981,1,5,2020
392,51:30.5,58:02.8,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42220,Subscriber,1985,1,5,2020
3368,51:31.8,47:40.0,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,42421,Subscriber,1986,2,5,2020
3290,53:12.2,48:03.1,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,42198,Customer,1972,1,5,2020
1364,53:20.8,16:05.1,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42389,Subscriber,1995,1,5,2020
314,53:22.0,58:36.2,3211,Newark Ave,40.72152515,-74.04630454,3278,Monmouth and 6th,40.72568548,-74.04879034,42458,Subscriber,1974,2,5,2020
320,54:55.1,00:15.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,42196,Subscriber,1962,2,5,2020
1285,55:26.8,16:52.1,3276,Marin Light Rail,40.71458404,-74.04281706,3267,Morris Canal,40.71241882,-74.03852552,42366,Subscriber,1968,1,5,2020
425,55:30.1,02:35.1,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,42462,Subscriber,1980,2,5,2020
754,56:56.2,09:31.1,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3193,Lincoln Park,40.7246051,-74.07840595,42483,Subscriber,1975,1,5,2020
1935,59:23.2,31:38.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3202,Newport PATH,40.7272235,-74.0337589,42393,Subscriber,1986,1,5,2020
430,59:50.2,07:00.2,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42269,Subscriber,1964,1,5,2020
547,02:15.5,11:23.4,3203,Hamilton Park,40.72759597,-74.04424731,3195,Sip Ave,40.7308971,-74.06391263,42189,Subscriber,1987,1,5,2020
4845,03:52.7,24:38.5,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,41356,Subscriber,1988,2,5,2020
277,05:35.5,10:13.1,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42403,Subscriber,1985,1,5,2020
281,05:35.7,10:17.4,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42116,Subscriber,1981,1,5,2020
1958,09:31.7,42:10.2,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42215,Customer,1994,2,5,2020
1960,09:36.5,42:16.7,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42537,Customer,1989,2,5,2020
1794,11:31.6,41:26.4,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42384,Customer,1992,2,5,2020
1116,12:19.0,30:55.8,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,42282,Subscriber,1977,1,5,2020
47293,13:30.3,21:44.1,3681,Grand St,40.71517768,-74.03768331,3272,Jersey & 3rd,40.72333159,-74.04595256,42218,Customer,1989,2,5,2020
691,16:21.1,27:52.5,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,42105,Subscriber,1990,1,5,2020
684,16:38.1,28:02.5,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,42110,Subscriber,1992,2,5,2020
501,21:08.9,29:30.8,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958612,-74.04311746,42219,Customer,1996,2,5,2020
925,21:18.8,36:43.8,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,42220,Subscriber,1969,1,5,2020
433,21:23.2,28:36.8,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,42407,Subscriber,1975,1,5,2020
1825,21:55.9,52:21.5,3203,Hamilton Park,40.72759597,-74.04424731,3192,Liberty Light Rail,40.7112423,-74.0557013,42134,Subscriber,1960,1,5,2020
1819,22:29.1,52:49.0,3203,Hamilton Park,40.72759597,-74.04424731,3192,Liberty Light Rail,40.7112423,-74.0557013,42462,Subscriber,1965,2,5,2020
791,25:29.6,38:40.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3186,Grove St PATH,40.71958612,-74.04311746,42453,Customer,1969,0,5,2020
616,26:46.3,37:02.8,3276,Marin Light Rail,40.71458404,-74.04281706,3203,Hamilton Park,40.72759597,-74.04424731,42117,Subscriber,1992,1,5,2020
1021,28:30.9,45:32.5,3211,Newark Ave,40.72152515,-74.04630454,3193,Lincoln Park,40.7246051,-74.07840595,42348,Subscriber,1992,1,5,2020
111,29:24.8,31:15.9,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,42492,Subscriber,1989,1,5,2020
1282,29:39.7,51:02.3,3214,Essex Light Rail,40.7127742,-74.0364857,3199,Newport Pkwy,40.7287448,-74.0321082,42142,Subscriber,1958,1,5,2020
708,30:33.7,42:21.8,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,42454,Subscriber,1958,1,5,2020
1524,31:01.4,56:25.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,42303,Subscriber,1962,1,5,2020
4439,31:59.9,45:59.6,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42354,Customer,1967,2,5,2020
2580,32:11.8,15:12.4,3184,Paulus Hook,40.7141454,-74.0335519,3198,Heights Elevator,40.74871595,-74.0404433,42266,Subscriber,1986,1,5,2020
1737,32:15.4,01:12.9,3209,Brunswick St,40.7241765,-74.0506564,3279,Dixon Mills,40.72163014,-74.04996783,42375,Subscriber,1995,2,5,2020
2049,32:22.7,06:32.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42417,Subscriber,1970,1,5,2020
3693,32:23.4,33:57.1,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42393,Subscriber,1986,1,5,2020
2688,32:38.8,17:27.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3694,Jackson Square,40.71113,-74.0789,42231,Customer,1969,0,5,2020
222,33:17.8,37:00.8,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,42194,Customer,1995,2,5,2020
2260,37:20.4,15:01.2,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42161,Subscriber,1960,1,5,2020
461,37:38.8,45:20.4,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,42255,Subscriber,1992,2,5,2020
1697,38:10.0,06:27.9,3638,Washington St,40.7242941,-74.0354826,3213,Van Vorst Park,40.71848892,-74.04772663,42314,Customer,1995,2,5,2020
1399,39:51.6,03:11.2,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,42394,Subscriber,1984,1,5,2020
1389,40:13.8,03:23.1,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,42356,Customer,1969,0,5,2020
1767,40:39.0,10:06.2,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42187,Customer,1992,2,5,2020
1681,41:45.1,09:46.2,3279,Dixon Mills,40.72163014,-74.04996783,3267,Morris Canal,40.71241882,-74.03852552,42480,Customer,1993,2,5,2020
613,42:16.4,52:29.7,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42184,Subscriber,1987,1,5,2020
1837,43:45.4,14:23.0,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958612,-74.04311746,42451,Subscriber,1993,1,5,2020
2499,48:01.7,29:41.4,3638,Washington St,40.7242941,-74.0354826,3639,Harborside,40.7192517,-74.034234,42194,Subscriber,1995,2,5,2020
357,51:53.9,57:51.5,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42601,Subscriber,1991,2,5,2020
1318,52:17.6,14:16.4,3195,Sip Ave,40.7308971,-74.06391263,3694,Jackson Square,40.71113,-74.0789,42269,Subscriber,1990,1,5,2020
1474,53:27.2,18:01.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3203,Hamilton Park,40.72759597,-74.04424731,42593,Subscriber,1960,1,5,2020
1490,53:34.0,18:25.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3203,Hamilton Park,40.72759597,-74.04424731,42462,Subscriber,1965,2,5,2020
172,53:48.0,56:40.7,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,42499,Subscriber,1982,1,5,2020
6653,56:28.0,47:21.1,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42483,Customer,1969,0,5,2020
408,56:36.9,03:24.9,3638,Washington St,40.7242941,-74.0354826,3278,Monmouth and 6th,40.72568548,-74.04879034,42537,Subscriber,1962,1,5,2020
1881,56:53.2,28:15.1,3202,Newport PATH,40.7272235,-74.0337589,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42232,Subscriber,1958,1,5,2020
756,58:22.1,10:59.1,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.7308971,-74.06391263,42220,Subscriber,1969,1,5,2020
469,59:37.3,07:26.4,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,42387,Subscriber,1968,1,5,2020
2110,59:58.8,35:09.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3199,Newport Pkwy,40.7287448,-74.0321082,42458,Subscriber,1977,2,5,2020
735,01:33.3,13:48.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3199,Newport Pkwy,40.7287448,-74.0321082,42304,Subscriber,1993,2,5,2020
2321,03:52.3,42:33.6,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42545,Subscriber,1979,2,5,2020
1692,08:22.2,36:34.9,3213,Van Vorst Park,40.71848892,-74.04772663,3202,Newport PATH,40.7272235,-74.0337589,42413,Customer,1995,2,5,2020
1525,09:05.3,34:30.9,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42110,Customer,1992,1,5,2020
284,09:43.8,14:28.4,3639,Harborside,40.7192517,-74.034234,3267,Morris Canal,40.71241882,-74.03852552,42380,Subscriber,1990,1,5,2020
342,12:28.8,18:11.4,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,42525,Subscriber,1958,1,5,2020
878,12:39.0,27:18.0,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42450,Subscriber,1981,1,5,2020
2133,14:06.6,49:40.0,3280,Astor Place,40.7192822,-74.07126188,3280,Astor Place,40.7192822,-74.07126188,42130,Customer,1988,1,5,2020
1538,14:20.1,39:58.3,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42384,Subscriber,1991,1,5,2020
271,14:49.5,19:21.3,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42117,Subscriber,1992,1,5,2020
2807,14:50.3,01:38.0,3214,Essex Light Rail,40.7127742,-74.0364857,3267,Morris Canal,40.71241882,-74.03852552,42372,Customer,1969,2,5,2020
1582,17:37.4,43:59.9,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42159,Subscriber,1979,1,5,2020
1006,17:38.3,34:25.3,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42408,Subscriber,1984,1,5,2020
897,17:42.5,32:39.9,3199,Newport Pkwy,40.7287448,-74.0321082,3211,Newark Ave,40.72152515,-74.04630454,42187,Subscriber,1989,2,5,2020
1283,17:58.2,39:22.1,3694,Jackson Square,40.71113,-74.0789,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42231,Subscriber,1970,1,5,2020
2633,18:52.5,02:46.5,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42142,Customer,1964,1,5,2020
656,20:00.3,30:57.1,3187,Warren St,40.7211236,-74.03805095,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42109,Subscriber,1963,1,5,2020
199,21:11.3,24:30.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42499,Subscriber,1982,1,5,2020
864,21:18.8,35:43.0,3199,Newport Pkwy,40.7287448,-74.0321082,3481,York St,40.71649,-74.04105,42304,Subscriber,1967,1,5,2020
1509,21:25.9,46:35.8,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42441,Subscriber,1977,1,5,2020
652,21:27.4,32:20.0,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3273,Manila & 1st,40.72165072,-74.04288411,42135,Customer,1988,1,5,2020
2779,27:10.0,13:29.9,3198,Heights Elevator,40.74871595,-74.0404433,3210,Pershing Field,40.74267714,-74.05178863,42240,Subscriber,1975,1,5,2020
2394,27:44.1,07:38.7,3209,Brunswick St,40.7241765,-74.0506564,3213,Van Vorst Park,40.71848892,-74.04772663,42595,Subscriber,1991,2,5,2020
2316,29:54.9,08:31.4,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42573,Subscriber,1986,2,5,2020
1162,29:55.4,49:18.1,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42194,Subscriber,1995,2,5,2020
2189,30:43.7,07:13.7,3209,Brunswick St,40.7241765,-74.0506564,3213,Van Vorst Park,40.71848892,-74.04772663,42362,Customer,1969,0,5,2020
2272,33:03.7,10:55.9,3201,Dey St,40.737711,-74.066921,3210,Pershing Field,40.74267714,-74.05178863,42546,Subscriber,1972,1,5,2020
1412,33:55.0,57:27.9,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42381,Subscriber,1963,1,5,2020
2283,35:48.5,13:52.0,3199,Newport Pkwy,40.7287448,-74.0321082,3267,Morris Canal,40.71241882,-74.03852552,42458,Subscriber,1977,2,5,2020
1038,36:53.5,54:11.6,3202,Newport PATH,40.7272235,-74.0337589,3210,Pershing Field,40.74267714,-74.05178863,42318,Customer,1991,1,5,2020
173,40:47.9,43:41.1,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,42377,Customer,1997,1,5,2020
1162,40:54.5,00:16.8,3186,Grove St PATH,40.71958612,-74.04311746,3679,Bergen Ave,40.72210379,-74.071455,42453,Customer,1969,0,5,2020
1356,42:05.4,04:42.1,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42226,Subscriber,1980,1,5,2020
398,44:26.6,51:05.2,3187,Warren St,40.7211236,-74.03805095,3483,Montgomery St,40.71942,-74.05099,42525,Subscriber,1958,1,5,2020
504,45:11.1,53:35.7,3267,Morris Canal,40.71241882,-74.03852552,3276,Marin Light Rail,40.71458404,-74.04281706,42368,Subscriber,1989,1,5,2020
428,46:47.4,53:56.0,3199,Newport Pkwy,40.7287448,-74.0321082,3270,Jersey & 6th St,40.72528911,-74.04557168,42354,Subscriber,1993,2,5,2020
176,47:09.6,50:05.6,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,42384,Subscriber,1991,1,5,2020
460,48:01.3,55:41.9,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42355,Subscriber,1989,1,5,2020
183,49:14.7,52:18.1,3195,Sip Ave,40.7308971,-74.06391263,3220,5 Corners Library,40.73496102,-74.05950308,42189,Subscriber,1978,1,5,2020
202,49:18.5,52:40.7,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,42140,Subscriber,1983,1,5,2020
208,54:14.6,57:42.9,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,42384,Subscriber,1991,1,5,2020
621,55:55.5,06:17.0,3206,Hilltop,40.7311689,-74.0575736,3186,Grove St PATH,40.71958612,-74.04311746,42174,Customer,1989,2,5,2020
368,56:49.3,02:57.6,3640,Journal Square,40.73367,-74.0625,3194,McGinley Square,40.72533993,-74.06762213,42374,Subscriber,1978,1,5,2020
1262,57:04.0,18:07.0,3185,City Hall,40.7177325,-74.043845,3269,Brunswick & 6th,40.72601173,-74.05038893,42583,Customer,1969,0,5,2020
1528,59:12.8,24:40.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3186,Grove St PATH,40.71958612,-74.04311746,42232,Subscriber,1968,1,5,2020
1004,59:43.2,16:27.8,3276,Marin Light Rail,40.71458404,-74.04281706,3678,Fairmount Ave,40.72572614,-74.07195926,42140,Customer,1969,0,5,2020
2256,02:08.8,39:45.2,3184,Paulus Hook,40.7141454,-74.0335519,3639,Harborside,40.7192517,-74.034234,42407,Subscriber,1987,1,5,2020
310,05:37.8,10:48.3,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42614,Subscriber,1988,2,5,2020
304,05:38.3,10:42.8,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42180,Subscriber,1987,1,5,2020
238,10:49.2,14:47.6,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,42219,Subscriber,1988,2,5,2020
563,11:16.1,20:39.3,3210,Pershing Field,40.74267714,-74.05178863,3201,Dey St,40.737711,-74.066921,42546,Subscriber,1972,1,5,2020
1513,15:41.8,40:55.8,3267,Morris Canal,40.71241882,-74.03852552,3269,Brunswick & 6th,40.72601173,-74.05038893,42458,Subscriber,1977,2,5,2020
1364,15:57.0,38:41.2,3677,Glenwood Ave,40.72755147,-74.07106072,3199,Newport Pkwy,40.7287448,-74.0321082,42168,Subscriber,1959,1,5,2020
772,20:48.6,33:41.2,3267,Morris Canal,40.71241882,-74.03852552,3276,Marin Light Rail,40.71458404,-74.04281706,42226,Subscriber,1993,1,5,2020
2740,36:33.2,22:13.3,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,42240,Subscriber,1975,1,5,2020
980,39:11.5,55:32.4,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,42168,Subscriber,1959,1,5,2020
203,48:25.9,51:49.9,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,42563,Subscriber,1958,1,5,2020
249,50:28.4,54:38.3,3198,Heights Elevator,40.74871595,-74.0404433,3196,Riverview Park,40.7443187,-74.0439909,42239,Subscriber,1989,1,5,2020
677,50:56.8,02:14.0,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42472,Subscriber,1970,1,5,2020
339,53:28.8,59:08.7,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,42449,Customer,1969,0,5,2020
131,54:39.7,56:50.9,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42359,Subscriber,1992,1,5,2020
1785,56:03.1,25:48.9,3184,Paulus Hook,40.7141454,-74.0335519,3677,Glenwood Ave,40.72755147,-74.07106072,42168,Subscriber,1959,1,5,2020
80,01:18.0,02:38.2,3269,Brunswick & 6th,40.72601173,-74.05038893,3278,Monmouth and 6th,40.72568548,-74.04879034,38358,Subscriber,1981,2,5,2020
42353,04:10.8,50:03.8,3638,Washington St,40.7242941,-74.0354826,3278,Monmouth and 6th,40.72568548,-74.04879034,42215,Customer,1994,1,5,2020
445,04:32.0,11:57.1,3187,Warren St,40.7211236,-74.03805095,3214,Essex Light Rail,40.7127742,-74.0364857,42470,Subscriber,1990,1,5,2020
79,04:55.0,06:14.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3278,Monmouth and 6th,40.72568548,-74.04879034,42141,Subscriber,1981,2,5,2020
484,06:29.1,14:33.8,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,42352,Subscriber,1988,1,5,2020
77,08:29.6,09:47.2,3269,Brunswick & 6th,40.72601173,-74.05038893,3278,Monmouth and 6th,40.72568548,-74.04879034,40063,Subscriber,1981,2,5,2020
75,13:06.3,14:22.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3278,Monmouth and 6th,40.72568548,-74.04879034,42490,Subscriber,1981,2,5,2020
61,16:55.6,17:56.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3278,Monmouth and 6th,40.72568548,-74.04879034,42199,Subscriber,1981,2,5,2020
475,29:59.9,37:55.3,3209,Brunswick St,40.7241765,-74.0506564,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42329,Subscriber,1982,1,5,2020
854,30:55.7,45:09.7,3279,Dixon Mills,40.72163014,-74.04996783,3210,Pershing Field,40.74267714,-74.05178863,42233,Customer,1981,1,5,2020
415,37:43.1,44:38.2,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42333,Subscriber,1980,1,5,2020
1777,51:50.1,21:27.3,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.7177325,-74.043845,42109,Subscriber,1994,1,5,2020
272,17:12.7,21:44.9,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42316,Subscriber,1996,2,5,2020
713,19:59.7,31:53.4,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,42220,Subscriber,1977,1,5,2020
272,34:45.3,39:17.4,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42535,Subscriber,1994,2,5,2020
367,47:36.9,53:44.6,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,42174,Subscriber,1980,2,5,2020
357,50:04.2,56:02.2,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42535,Subscriber,1986,1,5,2020
196,53:05.8,56:22.4,3195,Sip Ave,40.7308971,-74.06391263,3206,Hilltop,40.7311689,-74.0575736,33887,Subscriber,1991,1,5,2020
966,54:03.8,10:10.6,3191,Union St,40.7182113,-74.0836394,3275,Columbus Drive,40.7183552,-74.03891444,42295,Customer,1999,1,5,2020
289,01:47.1,06:36.2,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42415,Subscriber,1989,0,5,2020
1428,06:05.9,29:54.1,3638,Washington St,40.7242941,-74.0354826,3198,Heights Elevator,40.74871595,-74.0404433,42303,Customer,2002,1,5,2020
1433,06:19.1,30:12.6,3638,Washington St,40.7242941,-74.0354826,3198,Heights Elevator,40.74871595,-74.0404433,42384,Customer,1979,1,5,2020
234,29:16.0,33:10.3,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,42548,Subscriber,1958,1,5,2020
1429,40:22.5,04:12.2,3279,Dixon Mills,40.72163014,-74.04996783,3201,Dey St,40.737711,-74.066921,42577,Subscriber,1995,0,5,2020
242,54:47.8,58:50.3,3681,Grand St,40.71517768,-74.03768331,3186,Grove St PATH,40.71958612,-74.04311746,42292,Subscriber,1987,1,5,2020
340,01:45.6,07:26.1,3640,Journal Square,40.73367,-74.0625,3203,Hamilton Park,40.72759597,-74.04424731,42571,Subscriber,1987,1,5,2020
329,06:23.7,11:52.9,3640,Journal Square,40.73367,-74.0625,3280,Astor Place,40.7192822,-74.07126188,42182,Subscriber,2001,2,5,2020
321,47:05.9,52:27.1,3191,Union St,40.7182113,-74.0836394,3694,Jackson Square,40.71113,-74.0789,42220,Subscriber,1969,1,5,2020
529,51:46.4,00:35.8,3640,Journal Square,40.73367,-74.0625,3280,Astor Place,40.7192822,-74.07126188,40467,Subscriber,1976,1,5,2020
585,03:10.1,12:55.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3187,Warren St,40.7211236,-74.03805095,42467,Subscriber,1963,1,5,2020
464,04:17.8,12:02.0,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,40467,Customer,1962,2,5,2020
