tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,month,year
450,59:59.4,07:30.4,3195,Sip Ave,40.7308971,-74.06391263,3207,Oakland Ave,40.7376037,-74.0524783,42352,Subscriber,1994,1,3,2020
190,00:24.0,03:34.9,3211,Newark Ave,40.72152515,-74.04630454,3278,Monmouth and 6th,40.72568548,-74.04879034,42258,Subscriber,1989,1,3,2020
682,00:24.3,11:47.2,3483,Montgomery St,40.71942,-74.05099,3268,Lafayette Park,40.71346383,-74.06285852,42617,Subscriber,1999,1,3,2020
928,02:21.8,17:50.2,3694,Jackson Square,40.71113,-74.0789,3185,City Hall,40.7177325,-74.043845,42263,Subscriber,1988,1,3,2020
191,05:36.0,08:48.0,3275,Columbus Drive,40.7183552,-74.03891444,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42499,Subscriber,1983,1,3,2020
376,05:42.2,11:58.8,3213,Van Vorst Park,40.71848892,-74.04772663,3681,Grand St,40.71517768,-74.03768331,42164,Subscriber,1967,1,3,2020
751,09:53.9,22:25.6,3483,Montgomery St,40.71942,-74.05099,3202,Newport PATH,40.7272235,-74.0337589,42128,Subscriber,1969,1,3,2020
1090,11:32.2,29:43.2,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42241,Subscriber,1979,1,3,2020
3089,12:38.4,04:08.0,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42176,Subscriber,1983,1,3,2020
3081,12:47.1,04:08.8,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42371,Subscriber,1992,2,3,2020
218,18:40.3,22:18.5,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,42399,Subscriber,1993,1,3,2020
281,19:38.6,24:19.9,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42272,Subscriber,1988,1,3,2020
269,20:15.6,24:45.2,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,42368,Subscriber,1970,1,3,2020
431,20:47.7,27:59.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,42496,Subscriber,1974,1,3,2020
358,22:10.3,28:08.7,3639,Harborside,40.7192517,-74.034234,3211,Newark Ave,40.72152515,-74.04630454,42374,Subscriber,1988,1,3,2020
218,22:31.4,26:09.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3272,Jersey & 3rd,40.72333159,-74.04595256,42520,Subscriber,1989,1,3,2020
123,34:54.3,36:58.1,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42266,Subscriber,1990,1,3,2020
465,37:53.3,45:38.8,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,42423,Subscriber,1968,1,3,2020
214,38:45.4,42:19.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,42520,Subscriber,1989,1,3,2020
833,39:12.7,53:06.7,3677,Glenwood Ave,40.72755147,-74.07106072,3211,Newark Ave,40.72152515,-74.04630454,42429,Customer,1969,0,3,2020
676,39:48.4,51:04.8,3203,Hamilton Park,40.72759597,-74.04424731,3276,Marin Light Rail,40.71458404,-74.04281706,42599,Subscriber,1971,2,3,2020
674,40:28.9,51:43.8,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,42496,Subscriber,1984,1,3,2020
552,41:00.2,50:13.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3270,Jersey & 6th St,40.72528911,-74.04557168,42484,Subscriber,1993,1,3,2020
194,41:17.9,44:32.4,3209,Brunswick St,40.7241765,-74.0506564,3272,Jersey & 3rd,40.72333159,-74.04595256,42409,Subscriber,1986,1,3,2020
475,42:34.6,50:30.0,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,42401,Subscriber,1985,2,3,2020
562,42:59.3,52:21.9,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,42165,Subscriber,1979,2,3,2020
364,44:46.5,50:51.3,3276,Marin Light Rail,40.71458404,-74.04281706,3187,Warren St,40.7211236,-74.03805095,42250,Subscriber,1989,1,3,2020
377,44:52.6,51:09.7,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,42416,Customer,1993,2,3,2020
624,45:01.2,55:25.6,3276,Marin Light Rail,40.71458404,-74.04281706,3272,Jersey & 3rd,40.72333159,-74.04595256,42268,Customer,1969,0,3,2020
352,45:06.0,50:58.8,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,42173,Customer,1991,1,3,2020
743,46:42.4,59:05.9,3185,City Hall,40.7177325,-74.043845,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42211,Subscriber,1994,1,3,2020
328,49:44.9,55:13.2,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,42339,Subscriber,1993,1,3,2020
388,49:56.4,56:25.0,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,42115,Subscriber,1991,1,3,2020
383,49:56.5,56:19.5,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,42241,Subscriber,1991,1,3,2020
1870,54:05.4,25:16.3,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42323,Subscriber,1988,1,3,2020
1505,55:13.1,20:18.9,3193,Lincoln Park,40.7246051,-74.07840595,3210,Pershing Field,40.74267714,-74.05178863,42158,Subscriber,1953,2,3,2020
666,56:01.7,07:08.7,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,42154,Subscriber,1980,2,3,2020
310,56:39.3,01:49.4,3213,Van Vorst Park,40.71848892,-74.04772663,3184,Paulus Hook,40.7141454,-74.0335519,42194,Customer,1994,1,3,2020
1352,58:31.3,21:03.6,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42397,Customer,1969,0,3,2020
549,59:25.2,08:34.2,3195,Sip Ave,40.7308971,-74.06391263,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42295,Customer,1969,0,3,2020
409,01:04.1,07:54.0,3269,Brunswick & 6th,40.72601173,-74.05038893,3275,Columbus Drive,40.7183552,-74.03891444,42132,Subscriber,1987,1,3,2020
799,02:35.7,15:55.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3209,Brunswick St,40.7241765,-74.0506564,42246,Customer,1993,1,3,2020
142,04:06.1,06:28.8,3639,Harborside,40.7192517,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,42368,Subscriber,1988,1,3,2020
271,04:14.6,08:45.8,3205,JC Medical Center,40.71653978,-74.04963791,3681,Grand St,40.71517768,-74.03768331,42625,Subscriber,1978,1,3,2020
463,12:53.2,20:36.3,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,42211,Subscriber,1985,2,3,2020
585,21:22.6,31:07.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,42325,Subscriber,1992,1,3,2020
918,24:01.1,39:19.2,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42397,Customer,1969,0,3,2020
278,24:35.8,29:14.8,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.0506564,42381,Subscriber,1960,1,3,2020
235,26:47.1,30:42.3,3187,Warren St,40.7211236,-74.03805095,3276,Marin Light Rail,40.71458404,-74.04281706,42200,Subscriber,1989,1,3,2020
264,26:59.0,31:23.5,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42455,Subscriber,1980,1,3,2020
146,27:47.6,30:13.7,3272,Jersey & 3rd,40.72333159,-74.04595256,3278,Monmouth and 6th,40.72568548,-74.04879034,42409,Subscriber,1986,2,3,2020
561,29:05.1,38:27.0,3639,Harborside,40.7192517,-74.034234,3213,Van Vorst Park,40.71848892,-74.04772663,42363,Subscriber,1986,1,3,2020
207,30:48.4,34:15.5,3275,Columbus Drive,40.7183552,-74.03891444,3276,Marin Light Rail,40.71458404,-74.04281706,42503,Subscriber,1985,1,3,2020
392,30:48.4,37:20.7,3640,Journal Square,40.73367,-74.0625,3270,Jersey & 6th St,40.72528911,-74.04557168,42118,Subscriber,1978,1,3,2020
330,32:07.8,37:38.0,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42124,Subscriber,1990,1,3,2020
181,33:29.8,36:31.2,3267,Morris Canal,40.71241882,-74.03852552,3276,Marin Light Rail,40.71458404,-74.04281706,42568,Subscriber,1986,2,3,2020
1049,36:56.9,54:26.1,3210,Pershing Field,40.74267714,-74.05178863,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42158,Subscriber,1990,1,3,2020
296,39:21.5,44:17.6,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,42227,Subscriber,1984,1,3,2020
88,40:32.4,42:00.6,3203,Hamilton Park,40.72759597,-74.04424731,3270,Jersey & 6th St,40.72528911,-74.04557168,42173,Subscriber,1978,1,3,2020
211,41:01.7,44:33.6,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,42356,Subscriber,1988,2,3,2020
662,45:09.8,56:12.5,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,42373,Subscriber,1993,1,3,2020
314,45:38.3,50:52.4,3275,Columbus Drive,40.7183552,-74.03891444,3214,Essex Light Rail,40.7127742,-74.0364857,42132,Customer,1993,1,3,2020
328,48:04.8,53:33.1,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,42455,Subscriber,1968,1,3,2020
295,48:44.2,53:40.2,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42596,Subscriber,1963,1,3,2020
175,49:32.6,52:28.4,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,42452,Subscriber,1978,1,3,2020
988,50:43.1,07:11.6,3193,Lincoln Park,40.7246051,-74.07840595,3481,York St,40.71649,-74.04105,42134,Subscriber,1954,2,3,2020
2225,53:07.9,30:13.3,3199,Newport Pkwy,40.7287448,-74.0321082,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42117,Subscriber,1979,2,3,2020
385,54:56.2,01:21.5,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,42160,Subscriber,1988,1,3,2020
122,55:20.1,57:23.0,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,42466,Subscriber,1978,1,3,2020
424,55:45.9,02:50.9,3211,Newark Ave,40.72152515,-74.04630454,3276,Marin Light Rail,40.71458404,-74.04281706,42429,Customer,1969,0,3,2020
509,56:04.4,04:34.4,3213,Van Vorst Park,40.71848892,-74.04772663,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42387,Customer,1969,0,3,2020
1779,56:23.3,26:02.6,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,42315,Customer,1969,0,3,2020
1712,57:14.1,25:46.4,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,42209,Customer,1969,0,3,2020
252,57:36.8,01:49.2,3681,Grand St,40.71517768,-74.03768331,3639,Harborside,40.7192517,-74.034234,42625,Subscriber,1956,1,3,2020
1694,57:41.2,25:56.2,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,42496,Customer,1969,0,3,2020
320,59:25.3,04:45.7,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,38231,Subscriber,1997,1,3,2020
99,59:26.3,01:05.7,3211,Newark Ave,40.72152515,-74.04630454,3270,Jersey & 6th St,40.72528911,-74.04557168,42129,Subscriber,1978,1,3,2020
719,59:36.3,11:35.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42230,Customer,1992,2,3,2020
788,00:13.4,13:21.9,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3213,Van Vorst Park,40.71848892,-74.04772663,42440,Subscriber,1960,1,3,2020
79,00:14.2,01:34.1,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42309,Subscriber,1986,2,3,2020
520,00:32.1,09:12.9,3187,Warren St,40.7211236,-74.03805095,3483,Montgomery St,40.71942,-74.05099,42297,Subscriber,1985,2,3,2020
721,00:40.6,12:41.7,3639,Harborside,40.7192517,-74.034234,3483,Montgomery St,40.71942,-74.05099,42397,Subscriber,1989,1,3,2020
98,01:16.1,02:54.6,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,42283,Subscriber,1995,1,3,2020
397,05:47.4,12:24.7,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42599,Subscriber,1987,2,3,2020
385,05:51.2,12:16.8,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42429,Customer,1969,0,3,2020
629,07:03.6,17:33.0,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42231,Subscriber,1989,1,3,2020
547,07:26.8,16:34.5,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,42208,Subscriber,1997,1,3,2020
136,08:06.0,10:22.3,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,42505,Subscriber,1978,1,3,2020
924,09:56.7,25:21.3,3276,Marin Light Rail,40.71458404,-74.04281706,3679,Bergen Ave,40.72210379,-74.071455,42371,Customer,1969,0,3,2020
541,10:52.8,19:54.1,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,42132,Subscriber,1969,2,3,2020
145,12:45.8,15:10.9,3276,Marin Light Rail,40.71458404,-74.04281706,3267,Morris Canal,40.71241882,-74.03852552,42309,Subscriber,1986,2,3,2020
198,12:52.1,16:10.4,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42232,Subscriber,1988,1,3,2020
1572,15:47.4,41:59.9,3199,Newport Pkwy,40.7287448,-74.0321082,3279,Dixon Mills,40.72163014,-74.04996783,42592,Subscriber,1988,1,3,2020
175,16:21.1,19:16.5,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,42211,Subscriber,1978,1,3,2020
250,16:28.6,20:39.5,3639,Harborside,40.7192517,-74.034234,3214,Essex Light Rail,40.7127742,-74.0364857,42544,Subscriber,1987,1,3,2020
640,19:00.8,29:41.7,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,42229,Subscriber,1996,1,3,2020
496,19:07.6,27:23.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3203,Hamilton Park,40.72759597,-74.04424731,42204,Subscriber,1991,1,3,2020
249,19:25.3,23:34.8,3273,Manila & 1st,40.72165072,-74.04288411,3270,Jersey & 6th St,40.72528911,-74.04557168,42136,Subscriber,1957,1,3,2020
171,21:21.1,24:12.4,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,42211,Subscriber,1977,1,3,2020
221,21:41.6,25:23.2,3185,City Hall,40.7177325,-74.043845,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42263,Subscriber,1985,1,3,2020
178,22:19.1,25:17.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,42258,Subscriber,1988,1,3,2020
168,22:39.6,25:27.6,3203,Hamilton Park,40.72759597,-74.04424731,3269,Brunswick & 6th,40.72601173,-74.05038893,42107,Subscriber,1978,1,3,2020
384,23:35.1,29:59.5,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42157,Subscriber,1970,1,3,2020
3606,23:38.0,23:44.9,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42569,Customer,1992,1,3,2020
3589,23:59.0,23:48.3,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,17273,Customer,1994,1,3,2020
3574,24:02.0,23:36.1,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42156,Customer,1992,2,3,2020
212,25:05.6,28:38.4,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,42132,Subscriber,1988,1,3,2020
2280,25:21.7,03:22.4,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,42531,Customer,1969,0,3,2020
1060,25:49.4,43:30.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42329,Subscriber,1954,1,3,2020
206,27:58.7,31:24.9,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42309,Subscriber,1986,2,3,2020
252,30:12.8,34:25.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,42613,Subscriber,1990,1,3,2020
2171,30:47.4,06:58.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42342,Subscriber,1979,2,3,2020
266,30:49.6,35:16.1,3186,Grove St PATH,40.71958612,-74.04311746,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42538,Subscriber,1979,1,3,2020
2128,30:52.4,06:20.5,3186,Grove St PATH,40.71958612,-74.04311746,3210,Pershing Field,40.74267714,-74.05178863,42274,Customer,1999,1,3,2020
2133,30:59.2,06:32.3,3186,Grove St PATH,40.71958612,-74.04311746,3210,Pershing Field,40.74267714,-74.05178863,42399,Customer,2001,2,3,2020
766,32:20.7,45:07.5,3209,Brunswick St,40.7241765,-74.0506564,3194,McGinley Square,40.72533993,-74.06762213,42381,Subscriber,1985,1,3,2020
1035,33:09.6,50:24.8,3186,Grove St PATH,40.71958612,-74.04311746,3280,Astor Place,40.7192822,-74.07126188,42237,Subscriber,1960,1,3,2020
163,34:35.9,37:19.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3275,Columbus Drive,40.7183552,-74.03891444,42309,Subscriber,1986,2,3,2020
203,35:25.1,38:48.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,42196,Subscriber,1978,1,3,2020
3075,35:42.5,26:58.3,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42611,Customer,1994,1,3,2020
169,36:01.7,38:50.9,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42200,Subscriber,1989,1,3,2020
3070,36:05.6,27:16.3,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42132,Customer,1993,1,3,2020
349,40:17.9,46:07.3,3275,Columbus Drive,40.7183552,-74.03891444,3202,Newport PATH,40.7272235,-74.0337589,42354,Subscriber,1992,2,3,2020
426,41:26.5,48:32.9,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,42613,Subscriber,1978,1,3,2020
198,41:53.5,45:11.9,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42264,Subscriber,1966,1,3,2020
452,42:19.1,49:51.4,3185,City Hall,40.7177325,-74.043845,3278,Monmouth and 6th,40.72568548,-74.04879034,42133,Subscriber,1965,1,3,2020
317,42:37.8,47:55.1,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,42495,Subscriber,1986,1,3,2020
218,42:46.2,46:24.8,3276,Marin Light Rail,40.71458404,-74.04281706,3267,Morris Canal,40.71241882,-74.03852552,42176,Subscriber,1979,2,3,2020
518,43:58.8,52:36.9,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,42163,Subscriber,1983,2,3,2020
517,44:07.8,52:45.1,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,42204,Customer,1996,1,3,2020
273,45:34.8,50:08.3,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,42606,Customer,1969,0,3,2020
480,46:20.1,54:20.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3638,Washington St,40.7242941,-74.0354826,42268,Customer,1995,1,3,2020
172,46:36.9,49:29.6,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,42470,Subscriber,1981,1,3,2020
153,47:28.8,50:02.5,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,42200,Subscriber,1989,1,3,2020
150,47:40.1,50:10.7,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,42211,Subscriber,1987,1,3,2020
255,48:11.5,52:27.2,3279,Dixon Mills,40.72163014,-74.04996783,3205,JC Medical Center,40.71653978,-74.04963791,42592,Subscriber,1976,1,3,2020
402,49:30.3,56:12.5,3210,Pershing Field,40.74267714,-74.05178863,3220,5 Corners Library,40.73496102,-74.05950308,42235,Subscriber,1992,1,3,2020
977,52:03.0,08:20.5,3199,Newport Pkwy,40.7287448,-74.0321082,3194,McGinley Square,40.72533993,-74.06762213,42208,Subscriber,1997,1,3,2020
191,53:32.4,56:44.2,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,42420,Subscriber,1983,2,3,2020
288,57:02.5,01:51.2,3639,Harborside,40.7192517,-74.034234,3681,Grand St,40.71517768,-74.03768331,42625,Subscriber,1956,1,3,2020
171,57:05.3,59:56.4,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,38231,Subscriber,1992,2,3,2020
379,57:42.5,04:02.4,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,42542,Subscriber,1978,1,3,2020
409,57:50.8,04:40.6,3639,Harborside,40.7192517,-74.034234,3279,Dixon Mills,40.72163014,-74.04996783,42504,Subscriber,1978,1,3,2020
238,58:40.5,02:39.1,3639,Harborside,40.7192517,-74.034234,3214,Essex Light Rail,40.7127742,-74.0364857,42455,Subscriber,1975,1,3,2020
386,59:40.3,06:07.2,3202,Newport PATH,40.7272235,-74.0337589,3278,Monmouth and 6th,40.72568548,-74.04879034,42354,Subscriber,1976,2,3,2020
584,01:51.7,11:36.3,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,42516,Subscriber,1991,2,3,2020
1416,02:28.0,26:04.4,3483,Montgomery St,40.71942,-74.05099,3210,Pershing Field,40.74267714,-74.05178863,42473,Subscriber,1979,2,3,2020
638,04:10.5,14:49.5,3269,Brunswick & 6th,40.72601173,-74.05038893,3192,Liberty Light Rail,40.7112423,-74.0557013,42520,Subscriber,1958,1,3,2020
237,05:31.4,09:28.7,3275,Columbus Drive,40.7183552,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,42277,Subscriber,1995,2,3,2020
206,05:58.4,09:24.7,3205,JC Medical Center,40.71653978,-74.04963791,3279,Dixon Mills,40.72163014,-74.04996783,42481,Subscriber,1964,2,3,2020
272,07:45.6,12:18.2,3640,Journal Square,40.73367,-74.0625,3207,Oakland Ave,40.7376037,-74.0524783,42361,Subscriber,1957,1,3,2020
239,09:47.3,13:47.1,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,42192,Subscriber,1976,1,3,2020
444,10:00.1,17:24.4,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,38231,Subscriber,1974,1,3,2020
353,10:37.1,16:30.6,3267,Morris Canal,40.71241882,-74.03852552,3214,Essex Light Rail,40.7127742,-74.0364857,42586,Subscriber,1981,0,3,2020
456,11:27.4,19:03.5,3213,Van Vorst Park,40.71848892,-74.04772663,3639,Harborside,40.7192517,-74.034234,42254,Customer,1969,0,3,2020
377,12:06.9,18:24.2,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,42524,Subscriber,1992,1,3,2020
